Datetime,DestIP,hops
2011-11-21 13:22:00,90.147.67.252,22
2011-11-25 20:22:00,137.189.27.61,7
2011-11-25 20:22:00,64.57.17.162,11
2011-11-25 20:22:00,206.12.24.110,14
2011-11-25 20:22:00,193.48.99.79,21
2011-11-25 20:22:00,130.246.179.197,21
2011-11-25 20:22:00,90.147.67.252,22
2011-11-29 00:22:00,137.189.27.61,7
2011-11-29 00:22:00,64.57.17.162,11
2011-11-29 00:22:00,206.12.24.110,14
2011-11-29 00:22:00,193.48.99.79,21
2011-11-29 00:22:00,130.246.179.197,21
2011-11-29 00:22:00,90.147.67.252,22
2011-11-21 03:52:00,137.189.27.61,7
2011-11-21 03:52:00,64.57.17.162,11
2011-11-21 03:52:00,206.12.24.110,14
2011-11-21 03:52:00,193.48.99.79,21
2011-11-21 03:52:00,130.246.179.197,21
2011-11-21 03:52:00,90.147.67.252,22
2011-11-21 02:52:00,137.189.27.61,7
2011-11-21 02:52:00,64.57.17.162,11
2011-11-21 02:52:00,206.12.24.110,14
2011-11-21 02:52:00,193.48.99.79,21
2011-11-21 02:52:00,130.246.179.197,21
2011-11-21 02:52:00,90.147.67.252,22
2011-11-15 00:22:00,137.189.27.61,7
2011-11-15 00:22:00,64.57.17.162,11
2011-11-15 00:22:00,206.12.24.110,14
2011-11-15 00:22:00,193.48.99.79,21
2011-11-15 00:22:00,130.246.179.197,21
2011-11-15 00:22:00,90.147.67.252,22
2011-11-29 11:52:00,137.189.27.61,7
2011-11-29 11:52:00,64.57.17.162,11
2011-11-29 11:52:00,206.12.24.110,14
2011-11-29 11:52:00,193.48.99.79,21
2011-11-29 11:52:00,130.246.179.197,21
2011-11-29 11:52:00,90.147.67.252,22
2011-11-20 15:22:00,137.189.27.61,7
2011-11-20 15:22:00,64.57.17.162,11
2011-11-20 15:22:00,206.12.24.110,14
2011-11-20 15:22:00,193.48.99.79,21
2011-11-20 15:22:00,130.246.179.197,21
2011-11-20 15:22:00,90.147.67.252,22
2011-11-24 14:52:00,137.189.27.61,7
2011-11-24 14:52:00,64.57.17.162,12
2011-11-24 14:52:00,206.12.24.110,14
2011-11-24 14:52:00,193.48.99.79,21
2011-11-24 14:52:00,130.246.179.197,21
2011-11-24 14:52:00,90.147.67.252,22
2011-11-29 19:52:00,137.189.27.61,7
2011-11-29 19:52:00,64.57.17.162,11
2011-11-29 19:52:00,206.12.24.110,14
2011-11-29 19:52:00,193.48.99.79,21
2011-11-29 19:52:00,130.246.179.197,21
2011-11-29 19:52:00,90.147.67.252,22
2011-11-17 02:52:00,137.189.27.61,7
2011-11-17 02:52:00,64.57.17.162,11
2011-11-17 02:52:00,206.12.24.110,14
2011-11-17 02:52:00,193.48.99.79,21
2011-11-17 02:52:00,130.246.179.197,21
2011-11-17 02:52:00,90.147.67.252,22
2011-11-19 18:52:00,137.189.27.61,7
2011-11-19 18:52:00,64.57.17.162,11
2011-11-19 18:52:00,206.12.24.110,14
2011-11-19 18:52:00,193.48.99.79,21
2011-11-19 18:52:00,130.246.179.197,21
2011-11-19 18:52:00,90.147.67.252,22
2011-11-19 00:52:00,137.189.27.61,7
2011-11-19 00:52:00,64.57.17.162,11
2011-11-19 00:52:00,206.12.24.110,14
2011-11-19 00:52:00,193.48.99.79,21
2011-11-19 00:52:00,130.246.179.197,21
2011-11-19 00:52:00,90.147.67.252,23
2011-11-18 16:52:00,137.189.27.61,7
2011-11-18 16:52:00,64.57.17.162,11
2011-11-18 16:52:00,206.12.24.110,14
2011-11-18 16:52:00,193.48.99.79,21
2011-11-18 16:52:00,130.246.179.197,21
2011-11-18 16:52:00,90.147.67.252,23
2011-11-28 01:22:00,137.189.27.61,7
2011-11-28 01:22:00,64.57.17.162,11
2011-11-28 01:22:00,206.12.24.110,14
2011-11-28 01:22:00,193.48.99.79,21
2011-11-28 01:22:00,130.246.179.197,21
2011-11-28 01:22:00,90.147.67.252,22
2011-11-13 21:52:00,137.189.27.61,7
2011-11-13 21:52:00,64.57.17.162,11
2011-11-13 21:52:00,206.12.24.110,14
2011-11-13 21:52:00,193.48.99.79,21
2011-11-13 21:52:00,130.246.179.197,21
2011-11-13 21:52:00,90.147.67.252,22
2011-11-22 04:22:00,137.189.27.61,7
2011-11-22 04:22:00,64.57.17.162,11
2011-11-22 04:22:00,206.12.24.110,14
2011-11-22 04:22:00,193.48.99.79,21
2011-11-22 04:22:00,130.246.179.197,21
2011-11-22 04:22:00,90.147.67.252,22
2011-11-14 05:22:00,137.189.27.61,7
2011-11-14 05:22:00,64.57.17.162,11
2011-11-14 05:22:00,206.12.24.110,14
2011-11-14 05:22:00,193.48.99.79,21
2011-11-14 05:22:00,130.246.179.197,21
2011-11-14 05:22:00,90.147.67.252,22
2011-11-17 04:52:00,137.189.27.61,7
2011-11-17 04:52:00,64.57.17.162,11
2011-11-17 04:52:00,206.12.24.110,14
2011-11-17 04:52:00,193.48.99.79,21
2011-11-17 04:52:00,130.246.179.197,21
2011-11-17 04:52:00,90.147.67.252,22
2011-11-18 04:22:00,137.189.27.61,7
2011-11-18 04:22:00,64.57.17.162,11
2011-11-18 04:22:00,206.12.24.110,14
2011-11-18 04:22:00,193.48.99.79,21
2011-11-18 04:22:00,130.246.179.197,21
2011-11-18 04:22:00,90.147.67.252,23
2011-11-19 19:52:00,137.189.27.61,7
2011-11-19 19:52:00,64.57.17.162,11
2011-11-19 19:52:00,206.12.24.110,14
2011-11-19 19:52:00,193.48.99.79,21
2011-11-19 19:52:00,130.246.179.197,21
2011-11-19 19:52:00,90.147.67.252,22
2011-11-21 21:52:00,137.189.27.61,7
2011-11-21 21:52:00,64.57.17.162,11
2011-11-21 21:52:00,206.12.24.110,14
2011-11-21 21:52:00,193.48.99.79,21
2011-11-21 21:52:00,130.246.179.197,21
2011-11-21 21:52:00,90.147.67.252,22
2011-11-27 04:22:00,137.189.27.61,7
2011-11-27 04:22:00,64.57.17.162,11
2011-11-27 04:22:00,206.12.24.110,14
2011-11-27 04:22:00,193.48.99.79,21
2011-11-27 04:22:00,130.246.179.197,21
2011-11-27 04:22:00,90.147.67.252,22
2011-11-21 03:22:00,137.189.27.61,7
2011-11-21 03:22:00,64.57.17.162,11
2011-11-21 03:22:00,206.12.24.110,14
2011-11-21 03:22:00,193.48.99.79,21
2011-11-21 03:22:00,130.246.179.197,21
2011-11-21 03:22:00,90.147.67.252,22
2011-11-22 14:22:00,137.189.27.61,7
2011-11-22 14:22:00,64.57.17.162,11
2011-11-22 14:22:00,206.12.24.110,14
2011-11-22 14:22:00,193.48.99.79,21
2011-11-22 14:22:00,130.246.179.197,21
2011-11-22 14:22:00,90.147.67.252,22
2011-11-23 05:22:00,137.189.27.61,7
2011-11-23 05:22:00,64.57.17.162,11
2011-11-23 05:22:00,206.12.24.110,14
2011-11-23 05:22:00,193.48.99.79,21
2011-11-23 05:22:00,130.246.179.197,21
2011-11-23 05:22:00,90.147.67.252,22
2011-11-18 09:52:00,137.189.27.61,7
2011-11-18 09:52:00,64.57.17.162,11
2011-11-18 09:52:00,206.12.24.110,14
2011-11-18 09:52:00,193.48.99.79,21
2011-11-18 09:52:00,130.246.179.197,21
2011-11-18 09:52:00,90.147.67.252,23
2011-11-23 10:22:00,137.189.27.61,7
2011-11-23 10:22:00,64.57.17.162,11
2011-11-23 10:22:00,206.12.24.110,14
2011-11-23 10:22:00,193.48.99.79,21
2011-11-23 10:22:00,130.246.179.197,21
2011-11-23 10:22:00,90.147.67.252,22
2011-11-24 12:22:00,137.189.27.61,7
2011-11-24 12:22:00,64.57.17.162,11
2011-11-24 12:22:00,206.12.24.110,14
2011-11-24 12:22:00,193.48.99.79,21
2011-11-24 12:22:00,130.246.179.197,21
2011-11-24 12:22:00,90.147.67.252,22
2011-11-21 07:52:00,137.189.27.61,7
2011-11-21 07:52:00,64.57.17.162,11
2011-11-21 07:52:00,206.12.24.110,14
2011-11-21 07:52:00,193.48.99.79,21
2011-11-21 07:52:00,130.246.179.197,21
2011-11-21 07:52:00,90.147.67.252,22
2011-11-13 04:52:00,137.189.27.61,7
2011-11-13 04:52:00,64.57.17.162,11
2011-11-13 04:52:00,206.12.24.110,14
2011-11-13 04:52:00,193.48.99.79,21
2011-11-13 04:52:00,130.246.179.197,21
2011-11-13 04:52:00,90.147.67.252,22
2011-11-23 02:22:00,137.189.27.61,7
2011-11-23 02:22:00,64.57.17.162,11
2011-11-23 02:22:00,206.12.24.110,14
2011-11-23 02:22:00,193.48.99.79,21
2011-11-23 02:22:00,130.246.179.197,21
2011-11-23 02:22:00,90.147.67.252,22
2011-11-15 03:52:00,137.189.27.61,7
2011-11-15 03:52:00,64.57.17.162,11
2011-11-15 03:52:00,206.12.24.110,14
2011-11-15 03:52:00,193.48.99.79,21
2011-11-15 03:52:00,130.246.179.197,21
2011-11-15 03:52:00,90.147.67.252,22
2011-11-22 01:52:00,137.189.27.61,7
2011-11-22 01:52:00,64.57.17.162,11
2011-11-22 01:52:00,206.12.24.110,14
2011-11-22 01:52:00,193.48.99.79,21
2011-11-22 01:52:00,130.246.179.197,21
2011-11-22 01:52:00,90.147.67.252,22
2011-11-14 09:52:00,137.189.27.61,7
2011-11-14 09:52:00,64.57.17.162,11
2011-11-14 09:52:00,206.12.24.110,14
2011-11-14 09:52:00,193.48.99.79,21
2011-11-14 09:52:00,130.246.179.197,21
2011-11-14 09:52:00,90.147.67.252,22
2011-11-22 18:52:00,137.189.27.61,7
2011-11-22 18:52:00,64.57.17.162,11
2011-11-22 18:52:00,206.12.24.110,14
2011-11-22 18:52:00,193.48.99.79,21
2011-11-22 18:52:00,130.246.179.197,21
2011-11-22 18:52:00,90.147.67.252,22
2011-11-23 21:52:00,137.189.27.61,7
2011-11-23 21:52:00,64.57.17.162,11
2011-11-23 21:52:00,206.12.24.110,14
2011-11-23 21:52:00,193.48.99.79,21
2011-11-23 21:52:00,130.246.179.197,21
2011-11-23 21:52:00,90.147.67.252,22
2011-11-26 20:52:00,137.189.27.61,7
2011-11-26 20:52:00,64.57.17.162,11
2011-11-26 20:52:00,206.12.24.110,14
2011-11-26 20:52:00,193.48.99.79,21
2011-11-26 20:52:00,130.246.179.197,21
2011-11-26 20:52:00,90.147.67.252,22
2011-11-28 11:52:00,137.189.27.61,7
2011-11-28 11:52:00,64.57.17.162,11
2011-11-28 11:52:00,206.12.24.110,14
2011-11-28 11:52:00,193.48.99.79,21
2011-11-28 11:52:00,130.246.179.197,21
2011-11-28 11:52:00,90.147.67.252,22
2011-11-23 05:52:00,137.189.27.61,7
2011-11-23 05:52:00,64.57.17.162,11
2011-11-23 05:52:00,206.12.24.110,14
2011-11-23 05:52:00,193.48.99.79,21
2011-11-23 05:52:00,130.246.179.197,21
2011-11-23 05:52:00,90.147.67.252,22
2011-11-25 04:22:00,137.189.27.61,7
2011-11-25 04:22:00,64.57.17.162,11
2011-11-25 04:22:00,206.12.24.110,14
2011-11-25 04:22:00,193.48.99.79,21
2011-11-25 04:22:00,130.246.179.197,21
2011-11-25 04:22:00,90.147.67.252,22
2011-11-19 18:22:00,137.189.27.61,7
2011-11-19 18:22:00,64.57.17.162,11
2011-11-19 18:22:00,206.12.24.110,14
2011-11-19 18:22:00,193.48.99.79,21
2011-11-19 18:22:00,130.246.179.197,21
2011-11-19 18:22:00,90.147.67.252,22
2011-11-20 16:52:00,137.189.27.61,7
2011-11-20 16:52:00,64.57.17.162,11
2011-11-20 16:52:00,206.12.24.110,14
2011-11-20 16:52:00,193.48.99.79,21
2011-11-20 16:52:00,130.246.179.197,21
2011-11-20 16:52:00,90.147.67.252,22
2011-11-15 01:52:00,137.189.27.61,7
2011-11-15 01:52:00,64.57.17.162,11
2011-11-15 01:52:00,206.12.24.110,14
2011-11-15 01:52:00,193.48.99.79,21
2011-11-15 01:52:00,130.246.179.197,21
2011-11-15 01:52:00,90.147.67.252,22
2011-11-27 06:52:00,137.189.27.61,7
2011-11-27 06:52:00,64.57.17.162,11
2011-11-27 06:52:00,206.12.24.110,14
2011-11-27 06:52:00,193.48.99.79,21
2011-11-27 06:52:00,130.246.179.197,21
2011-11-27 06:52:00,90.147.67.252,22
2011-11-17 14:52:00,137.189.27.61,7
2011-11-17 14:52:00,64.57.17.162,11
2011-11-17 14:52:00,206.12.24.110,14
2011-11-17 14:52:00,193.48.99.79,21
2011-11-17 14:52:00,130.246.179.197,21
2011-11-17 14:52:00,90.147.67.252,22
2011-11-28 00:22:00,137.189.27.61,7
2011-11-28 00:22:00,64.57.17.162,11
2011-11-28 00:22:00,206.12.24.110,14
2011-11-28 00:22:00,193.48.99.79,21
2011-11-28 00:22:00,130.246.179.197,21
2011-11-28 00:22:00,90.147.67.252,22
2011-11-18 10:52:00,137.189.27.61,7
2011-11-18 10:52:00,64.57.17.162,11
2011-11-18 10:52:00,206.12.24.110,14
2011-11-18 10:52:00,193.48.99.79,21
2011-11-18 10:52:00,130.246.179.197,21
2011-11-18 10:52:00,90.147.67.252,23
2011-11-14 18:52:00,137.189.27.61,7
2011-11-14 18:52:00,64.57.17.162,11
2011-11-14 18:52:00,206.12.24.110,14
2011-11-14 18:52:00,193.48.99.79,21
2011-11-14 18:52:00,130.246.179.197,21
2011-11-14 18:52:00,90.147.67.252,22
2011-11-19 15:52:00,137.189.27.61,7
2011-11-19 15:52:00,64.57.17.162,11
2011-11-19 15:52:00,206.12.24.110,14
2011-11-19 15:52:00,193.48.99.79,21
2011-11-19 15:52:00,130.246.179.197,21
2011-11-19 15:52:00,90.147.67.252,22
2011-11-27 09:22:00,137.189.27.61,7
2011-11-27 09:22:00,64.57.17.162,11
2011-11-27 09:22:00,206.12.24.110,14
2011-11-27 09:22:00,193.48.99.79,21
2011-11-27 09:22:00,130.246.179.197,21
2011-11-27 09:22:00,90.147.67.252,22
2011-11-13 17:22:00,137.189.27.61,7
2011-11-13 17:22:00,64.57.17.162,11
2011-11-13 17:22:00,206.12.24.110,14
2011-11-13 17:22:00,193.48.99.79,21
2011-11-13 17:22:00,130.246.179.197,21
2011-11-13 17:22:00,90.147.67.252,22
2011-11-27 10:22:00,137.189.27.61,7
2011-11-27 10:22:00,64.57.17.162,11
2011-11-27 10:22:00,206.12.24.110,14
2011-11-27 10:22:00,193.48.99.79,21
2011-11-27 10:22:00,130.246.179.197,21
2011-11-27 10:22:00,90.147.67.252,22
2011-11-27 14:22:00,137.189.27.61,7
2011-11-27 14:22:00,64.57.17.162,11
2011-11-27 14:22:00,206.12.24.110,14
2011-11-27 14:22:00,193.48.99.79,21
2011-11-27 14:22:00,130.246.179.197,21
2011-11-27 14:22:00,90.147.67.252,22
2011-11-21 10:22:00,137.189.27.61,7
2011-11-21 10:22:00,64.57.17.162,11
2011-11-21 10:22:00,206.12.24.110,14
2011-11-21 10:22:00,193.48.99.79,21
2011-11-21 10:22:00,130.246.179.197,21
2011-11-21 10:22:00,90.147.67.252,22
2011-11-18 10:22:00,137.189.27.61,7
2011-11-18 10:22:00,64.57.17.162,11
2011-11-18 10:22:00,206.12.24.110,14
2011-11-18 10:22:00,193.48.99.79,21
2011-11-18 10:22:00,130.246.179.197,21
2011-11-18 10:22:00,90.147.67.252,23
2011-11-18 17:52:00,137.189.27.61,7
2011-11-18 17:52:00,64.57.17.162,11
2011-11-18 17:52:00,206.12.24.110,14
2011-11-18 17:52:00,193.48.99.79,21
2011-11-18 17:52:00,130.246.179.197,21
2011-11-18 17:52:00,90.147.67.252,23
2011-11-22 22:22:00,137.189.27.61,7
2011-11-22 22:22:00,64.57.17.162,11
2011-11-22 22:22:00,206.12.24.110,14
2011-11-22 22:22:00,193.48.99.79,21
2011-11-22 22:22:00,130.246.179.197,21
2011-11-22 22:22:00,90.147.67.252,22
2011-11-21 19:22:00,137.189.27.61,7
2011-11-21 19:22:00,64.57.17.162,11
2011-11-21 19:22:00,206.12.24.110,14
2011-11-21 19:22:00,193.48.99.79,21
2011-11-21 19:22:00,130.246.179.197,21
2011-11-21 19:22:00,90.147.67.252,22
2011-11-22 08:22:00,137.189.27.61,7
2011-11-22 08:22:00,64.57.17.162,11
2011-11-22 08:22:00,206.12.24.110,14
2011-11-22 08:22:00,193.48.99.79,21
2011-11-22 08:22:00,130.246.179.197,21
2011-11-22 08:22:00,90.147.67.252,22
2011-11-26 14:22:00,137.189.27.61,7
2011-11-26 14:22:00,64.57.17.162,11
2011-11-26 14:22:00,206.12.24.110,14
2011-11-26 14:22:00,193.48.99.79,21
2011-11-26 14:22:00,130.246.179.197,21
2011-11-26 14:22:00,90.147.67.252,22
2011-11-23 06:22:00,137.189.27.61,7
2011-11-23 06:22:00,64.57.17.162,11
2011-11-23 06:22:00,193.48.99.79,21
2011-11-23 06:22:00,130.246.179.197,21
2011-11-23 06:22:00,90.147.67.252,22
2011-11-16 01:52:00,137.189.27.61,7
2011-11-16 01:52:00,64.57.17.162,11
2011-11-16 01:52:00,206.12.24.110,14
2011-11-16 01:52:00,193.48.99.79,21
2011-11-16 01:52:00,130.246.179.197,21
2011-11-16 01:52:00,90.147.67.252,22
2011-11-21 16:22:00,137.189.27.61,7
2011-11-21 16:22:00,64.57.17.162,11
2011-11-21 16:22:00,206.12.24.110,14
2011-11-21 16:22:00,193.48.99.79,21
2011-11-21 16:22:00,130.246.179.197,21
2011-11-21 16:22:00,90.147.67.252,22
2011-11-28 08:52:00,137.189.27.61,7
2011-11-28 08:52:00,64.57.17.162,11
2011-11-28 08:52:00,206.12.24.110,14
2011-11-28 08:52:00,193.48.99.79,21
2011-11-28 08:52:00,130.246.179.197,21
2011-11-28 08:52:00,90.147.67.252,22
2011-11-28 07:22:00,137.189.27.61,7
2011-11-28 07:22:00,64.57.17.162,11
2011-11-28 07:22:00,206.12.24.110,14
2011-11-28 07:22:00,193.48.99.79,21
2011-11-28 07:22:00,130.246.179.197,21
2011-11-28 07:22:00,90.147.67.252,22
2011-11-15 13:52:00,137.189.27.61,7
2011-11-15 13:52:00,64.57.17.162,11
2011-11-15 13:52:00,206.12.24.110,14
2011-11-15 13:52:00,193.48.99.79,21
2011-11-15 13:52:00,130.246.179.197,21
2011-11-15 13:52:00,90.147.67.252,22
2011-11-17 03:22:00,137.189.27.61,7
2011-11-17 03:22:00,64.57.17.162,11
2011-11-17 03:22:00,206.12.24.110,14
2011-11-17 03:22:00,193.48.99.79,21
2011-11-17 03:22:00,130.246.179.197,21
2011-11-17 03:22:00,90.147.67.252,22
2011-11-19 08:22:00,137.189.27.61,7
2011-11-19 08:22:00,64.57.17.162,11
2011-11-19 08:22:00,206.12.24.110,14
2011-11-19 08:22:00,193.48.99.79,21
2011-11-19 08:22:00,130.246.179.197,21
2011-11-19 08:22:00,90.147.67.252,22
2011-11-20 08:52:00,137.189.27.61,7
2011-11-20 08:52:00,64.57.17.162,11
2011-11-20 08:52:00,206.12.24.110,14
2011-11-20 08:52:00,193.48.99.79,21
2011-11-20 08:52:00,130.246.179.197,21
2011-11-20 08:52:00,90.147.67.252,22
2011-11-25 01:52:00,137.189.27.61,7
2011-11-25 01:52:00,64.57.17.162,11
2011-11-25 01:52:00,206.12.24.110,14
2011-11-25 01:52:00,193.48.99.79,21
2011-11-25 01:52:00,130.246.179.197,21
2011-11-25 01:52:00,90.147.67.252,22
2011-11-14 05:52:00,137.189.27.61,7
2011-11-14 05:52:00,64.57.17.162,11
2011-11-14 05:52:00,206.12.24.110,14
2011-11-14 05:52:00,193.48.99.79,21
2011-11-14 05:52:00,130.246.179.197,21
2011-11-14 05:52:00,90.147.67.252,22
2011-11-15 23:22:00,137.189.27.61,7
2011-11-15 23:22:00,64.57.17.162,11
2011-11-15 23:22:00,206.12.24.110,14
2011-11-15 23:22:00,193.48.99.79,21
2011-11-15 23:22:00,130.246.179.197,21
2011-11-15 23:22:00,90.147.67.252,22
2011-11-23 16:52:00,137.189.27.61,7
2011-11-23 16:52:00,64.57.17.162,11
2011-11-23 16:52:00,206.12.24.110,14
2011-11-23 16:52:00,193.48.99.79,21
2011-11-23 16:52:00,130.246.179.197,21
2011-11-23 16:52:00,90.147.67.252,22
2011-11-29 21:22:00,137.189.27.61,7
2011-11-29 21:22:00,64.57.17.162,11
2011-11-29 21:22:00,206.12.24.110,14
2011-11-29 21:22:00,193.48.99.79,21
2011-11-29 21:22:00,130.246.179.197,21
2011-11-29 21:22:00,90.147.67.252,22
2011-11-23 04:22:00,137.189.27.61,7
2011-11-23 04:22:00,64.57.17.162,11
2011-11-23 04:22:00,206.12.24.110,14
2011-11-23 04:22:00,193.48.99.79,21
2011-11-23 04:22:00,130.246.179.197,21
2011-11-23 04:22:00,90.147.67.252,22
2011-11-28 14:22:00,137.189.27.61,7
2011-11-28 14:22:00,64.57.17.162,11
2011-11-28 14:22:00,206.12.24.110,14
2011-11-28 14:22:00,193.48.99.79,21
2011-11-28 14:22:00,130.246.179.197,21
2011-11-28 14:22:00,90.147.67.252,22
2011-11-15 08:22:00,137.189.27.61,7
2011-11-15 08:22:00,64.57.17.162,11
2011-11-15 08:22:00,206.12.24.110,14
2011-11-15 08:22:00,193.48.99.79,21
2011-11-15 08:22:00,130.246.179.197,21
2011-11-15 08:22:00,90.147.67.252,22
2011-11-20 12:52:00,137.189.27.61,7
2011-11-20 12:52:00,64.57.17.162,11
2011-11-20 12:52:00,206.12.24.110,14
2011-11-20 12:52:00,193.48.99.79,21
2011-11-20 12:52:00,130.246.179.197,21
2011-11-20 12:52:00,90.147.67.252,22
2011-11-23 00:52:00,137.189.27.61,7
2011-11-23 00:52:00,64.57.17.162,11
2011-11-23 00:52:00,206.12.24.110,14
2011-11-23 00:52:00,193.48.99.79,21
2011-11-23 00:52:00,130.246.179.197,21
2011-11-23 00:52:00,90.147.67.252,22
2011-11-29 13:22:00,137.189.27.61,7
2011-11-29 13:22:00,64.57.17.162,11
2011-11-29 13:22:00,206.12.24.110,14
2011-11-29 13:22:00,193.48.99.79,21
2011-11-29 13:22:00,130.246.179.197,21
2011-11-29 13:22:00,90.147.67.252,22
2011-11-20 07:52:00,137.189.27.61,7
2011-11-20 07:52:00,64.57.17.162,11
2011-11-20 07:52:00,206.12.24.110,14
2011-11-20 07:52:00,193.48.99.79,21
2011-11-20 07:52:00,130.246.179.197,21
2011-11-20 07:52:00,90.147.67.252,22
2011-11-15 16:22:00,137.189.27.61,7
2011-11-15 16:22:00,64.57.17.162,11
2011-11-15 16:22:00,206.12.24.110,14
2011-11-15 16:22:00,193.48.99.79,21
2011-11-15 16:22:00,130.246.179.197,21
2011-11-15 16:22:00,90.147.67.252,22
2011-11-28 04:22:00,137.189.27.61,7
2011-11-28 04:22:00,64.57.17.162,11
2011-11-28 04:22:00,206.12.24.110,14
2011-11-28 04:22:00,193.48.99.79,21
2011-11-28 04:22:00,130.246.179.197,21
2011-11-28 04:22:00,90.147.67.252,22
2011-11-28 17:52:00,137.189.27.61,7
2011-11-28 17:52:00,64.57.17.162,11
2011-11-28 17:52:00,206.12.24.110,14
2011-11-28 17:52:00,193.48.99.79,21
2011-11-28 17:52:00,130.246.179.197,21
2011-11-28 17:52:00,90.147.67.252,22
2011-11-15 00:52:00,137.189.27.61,7
2011-11-15 00:52:00,64.57.17.162,11
2011-11-15 00:52:00,206.12.24.110,14
2011-11-15 00:52:00,193.48.99.79,21
2011-11-15 00:52:00,130.246.179.197,21
2011-11-15 00:52:00,90.147.67.252,22
2011-11-28 06:52:00,137.189.27.61,7
2011-11-28 06:52:00,64.57.17.162,11
2011-11-28 06:52:00,206.12.24.110,14
2011-11-28 06:52:00,193.48.99.79,21
2011-11-28 06:52:00,130.246.179.197,21
2011-11-28 06:52:00,90.147.67.252,22
2011-11-19 13:52:00,137.189.27.61,7
2011-11-19 13:52:00,64.57.17.162,11
2011-11-19 13:52:00,206.12.24.110,14
2011-11-19 13:52:00,193.48.99.79,21
2011-11-19 13:52:00,130.246.179.197,21
2011-11-19 13:52:00,90.147.67.252,22
2011-11-26 19:52:00,137.189.27.61,7
2011-11-26 19:52:00,64.57.17.162,11
2011-11-26 19:52:00,206.12.24.110,15
2011-11-26 19:52:00,193.48.99.79,21
2011-11-26 19:52:00,130.246.179.197,21
2011-11-26 19:52:00,90.147.67.252,22
2011-11-15 11:52:00,137.189.27.61,7
2011-11-15 11:52:00,64.57.17.162,11
2011-11-15 11:52:00,206.12.24.110,14
2011-11-15 11:52:00,193.48.99.79,21
2011-11-15 11:52:00,130.246.179.197,21
2011-11-15 11:52:00,90.147.67.252,22
2011-11-24 10:52:00,137.189.27.61,7
2011-11-24 10:52:00,64.57.17.162,11
2011-11-24 10:52:00,206.12.24.110,14
2011-11-24 10:52:00,193.48.99.79,22
2011-11-24 10:52:00,130.246.179.197,21
2011-11-24 10:52:00,90.147.67.252,23
2011-11-17 23:22:00,137.189.27.61,7
2011-11-17 23:22:00,64.57.17.162,11
2011-11-17 23:22:00,206.12.24.110,14
2011-11-17 23:22:00,193.48.99.79,21
2011-11-17 23:22:00,130.246.179.197,21
2011-11-17 23:22:00,90.147.67.252,23
2011-11-27 21:22:00,137.189.27.61,7
2011-11-27 21:22:00,64.57.17.162,11
2011-11-27 21:22:00,206.12.24.110,14
2011-11-27 21:22:00,193.48.99.79,21
2011-11-27 21:22:00,130.246.179.197,21
2011-11-27 21:22:00,90.147.67.252,22
2011-11-19 10:22:00,137.189.27.61,7
2011-11-19 10:22:00,64.57.17.162,11
2011-11-19 10:22:00,206.12.24.110,14
2011-11-19 10:22:00,193.48.99.79,21
2011-11-19 10:22:00,130.246.179.197,21
2011-11-19 10:22:00,90.147.67.252,22
2011-11-20 09:22:00,137.189.27.61,7
2011-11-20 09:22:00,64.57.17.162,11
2011-11-20 09:22:00,206.12.24.110,14
2011-11-20 09:22:00,193.48.99.79,21
2011-11-20 09:22:00,130.246.179.197,21
2011-11-20 09:22:00,90.147.67.252,22
2011-11-29 15:52:00,137.189.27.61,7
2011-11-29 15:52:00,64.57.17.162,11
2011-11-29 15:52:00,206.12.24.110,14
2011-11-29 15:52:00,193.48.99.79,21
2011-11-29 15:52:00,130.246.179.197,21
2011-11-29 15:52:00,90.147.67.252,22
2011-11-24 08:22:00,137.189.27.61,7
2011-11-24 08:22:00,64.57.17.162,11
2011-11-24 08:22:00,206.12.24.110,14
2011-11-24 08:22:00,193.48.99.79,22
2011-11-24 08:22:00,130.246.179.197,21
2011-11-24 08:22:00,90.147.67.252,23
2011-11-17 15:52:00,137.189.27.61,7
2011-11-17 15:52:00,64.57.17.162,11
2011-11-17 15:52:00,206.12.24.110,14
2011-11-17 15:52:00,193.48.99.79,21
2011-11-17 15:52:00,130.246.179.197,21
2011-11-17 15:52:00,90.147.67.252,22
2011-11-13 17:52:00,137.189.27.61,7
2011-11-13 17:52:00,64.57.17.162,11
2011-11-13 17:52:00,206.12.24.110,14
2011-11-13 17:52:00,193.48.99.79,21
2011-11-13 17:52:00,130.246.179.197,21
2011-11-13 17:52:00,90.147.67.252,22
2011-11-26 01:22:00,137.189.27.61,7
2011-11-26 01:22:00,64.57.17.162,11
2011-11-26 01:22:00,206.12.24.110,14
2011-11-26 01:22:00,193.48.99.79,21
2011-11-26 01:22:00,130.246.179.197,21
2011-11-26 01:22:00,90.147.67.252,22
2011-11-15 13:22:00,137.189.27.61,7
2011-11-15 13:22:00,64.57.17.162,11
2011-11-15 13:22:00,206.12.24.110,14
2011-11-15 13:22:00,193.48.99.79,21
2011-11-15 13:22:00,130.246.179.197,21
2011-11-15 13:22:00,90.147.67.252,22
2011-11-28 21:22:00,137.189.27.61,7
2011-11-28 21:22:00,64.57.17.162,11
2011-11-28 21:22:00,206.12.24.110,14
2011-11-28 21:22:00,193.48.99.79,21
2011-11-28 21:22:00,130.246.179.197,21
2011-11-28 21:22:00,90.147.67.252,22
2011-11-28 23:22:00,137.189.27.61,7
2011-11-28 23:22:00,64.57.17.162,11
